# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0
# for k=1.02819e-05 to 100.188 h/Mpc,
# number of wavenumbers equal to 4849
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       1.817920016758e-03      -4.895699784424e-01      -2.303863139255e-02      -1.898328959771e+00      -1.994617719954e-01      -8.978161038151e-03      -5.947475277923e+00       7.212711756304e-02      -3.894386623095e+00       6.971207823947e+03 
       1.823159948422e-03      -4.936294781562e-01      -2.323093334674e-02      -1.903858529232e+00      -2.005737101664e-01      -9.062234090582e-03      -5.981660025723e+00       7.290312219970e-02      -3.926765825346e+00       6.989047957488e+03 
       1.828414983547e-03      -4.977221140353e-01      -2.342481994337e-02      -1.909419940198e+00      -2.016874801349e-01      -9.148900504716e-03      -6.016040465977e+00       7.368744962104e-02      -3.959410264566e+00       7.006927621032e+03 
       1.833685165666e-03      -5.018481505411e-01      -2.362030400541e-02      -1.915013375388e+00      -2.028002362541e-01      -9.239365660413e-03      -6.050617732709e+00       7.448019693792e-02      -3.992322067180e+00       7.024846863645e+03 
       1.838970538440e-03      -5.060078542657e-01      -2.381739846047e-02      -1.920638993248e+00      -2.039090835617e-01      -9.334855598092e-03      -6.085392933751e+00       7.528143826127e-02      -4.025503376810e+00       7.042805734190e+03 
       1.844271145653e-03      -5.102014939006e-01      -2.401611633976e-02      -1.926297012916e+00      -2.050113573597e-01      -9.436500842283e-03      -6.120367190987e+00       7.609128284082e-02      -4.058956354055e+00       7.060804281345e+03 
       1.849587031217e-03      -5.144293397746e-01      -2.421647075987e-02      -1.931987593474e+00      -2.061075068164e-01      -9.544138139184e-03      -6.155541649304e+00       7.690979137085e-02      -4.092683172933e+00       7.078842553768e+03 
       1.854918239169e-03      -5.186916640698e-01      -2.441847493096e-02      -1.937710929783e+00      -2.071999848744e-01      -9.656771749931e-03      -6.190917430589e+00       7.773708587885e-02      -4.126686022453e+00       7.096920600025e+03 
       1.860264813675e-03      -5.229887411377e-01      -2.462214217050e-02      -1.943467216065e+00      -2.082913188287e-01      -9.773375212011e-03      -6.226495679088e+00       7.857323919795e-02      -4.160967109226e+00       7.115038468483e+03 
       1.865626799027e-03      -5.273208475385e-01      -2.482748590434e-02      -1.949256635681e+00      -2.093840802609e-01      -9.892903834228e-03      -6.262277541604e+00       7.941836185567e-02      -4.195528657656e+00       7.133196207301e+03 
       1.871004239645e-03      -5.316882620515e-01      -2.503451966760e-02      -1.955079383491e+00      -2.104808855744e-01      -1.001429447569e-02      -6.298264186662e+00       8.027252604626e-02      -4.230372910080e+00       7.151393864431e+03 
       1.876397180076e-03      -5.360912656956e-01      -2.524325710562e-02      -1.960935654994e+00      -2.115843965348e-01      -1.013646532250e-02      -6.334456773203e+00       8.113585379720e-02      -4.265502126919e+00       7.169631487614e+03 
       1.881805664997e-03      -5.405301417437e-01      -2.545371197481e-02      -1.966825631635e+00      -2.126973208166e-01      -1.025831566209e-02      -6.370856446113e+00       8.200840644166e-02      -4.300918586825e+00       7.187909124376e+03 
       1.887229739213e-03      -5.450051757419e-01      -2.566589814358e-02      -1.972749510191e+00      -2.138224125547e-01      -1.037872565528e-02      -6.407464411613e+00       8.289030600712e-02      -4.336624586829e+00       7.206226822030e+03 
       1.892669447658e-03      -5.495166555368e-01      -2.587982959330e-02      -1.978707483606e+00      -2.149624729025e-01      -1.049655610584e-02      -6.444281839503e+00       8.378164896555e-02      -4.372622442494e+00       7.224584627670e+03 
       1.898124835396e-03      -5.540648711886e-01      -2.609552041543e-02      -1.984699760797e+00      -2.161198901421e-01      -1.061083923210e-02      -6.481309912365e+00       8.468252156675e-02      -4.408914487340e+00       7.242982588147e+03 
       1.903595947620e-03      -5.586501144257e-01      -2.631298478914e-02      -1.990726523845e+00      -2.172938000586e-01      -1.072195659611e-02      -6.518549824279e+00       8.559304519929e-02      -4.445503068526e+00       7.261420749925e+03 
       1.909082829656e-03      -5.632726790223e-01      -2.653223699708e-02      -1.996787979750e+00      -2.184818876402e-01      -1.083089172687e-02      -6.556002781464e+00       8.651329269633e-02      -4.482390549843e+00       7.279899159168e+03 
       1.914585526956e-03      -5.679328610955e-01      -2.675329143779e-02      -2.002884323373e+00      -2.196817905881e-01      -1.093864791993e-02      -6.593669990139e+00       8.744339886308e-02      -4.519579314075e+00       7.298417861808e+03 
       1.920104085107e-03      -5.726309591475e-01      -2.697616262678e-02      -2.009015750214e+00      -2.208911045400e-01      -1.104624607163e-02      -6.631552681440e+00       8.838343653269e-02      -4.557071763163e+00       7.316976903541e+03 
       1.925638549825e-03      -5.773672740594e-01      -2.720086519741e-02      -2.015182467273e+00      -2.221073825598e-01      -1.115472489171e-02      -6.669652061587e+00       8.933353987150e-02      -4.594870318366e+00       7.335576329830e+03 
       1.931188966960e-03      -5.821421091242e-01      -2.742741390192e-02      -2.021384681547e+00      -2.233281346225e-01      -1.126514111824e-02      -6.707969361076e+00       9.029379385151e-02      -4.632977420411e+00       7.354216185897e+03 
       1.936755382492e-03      -5.869557700592e-01      -2.765582361239e-02      -2.027622576399e+00      -2.245508270929e-01      -1.137856973471e-02      -6.746505811043e+00       9.126430772245e-02      -4.671395529662e+00       7.372896516721e+03 
       1.942337842535e-03      -5.918085650421e-01      -2.788610932174e-02      -2.033896370327e+00      -2.257728821993e-01      -1.149610418940e-02      -6.785262666902e+00       9.224520478956e-02      -4.710127126273e+00       7.391617367040e+03 
       1.947936393334e-03      -5.967008047062e-01      -2.811828614470e-02      -2.040206270332e+00      -2.269916775019e-01      -1.161885661702e-02      -6.824241171287e+00       9.323658088595e-02      -4.749174710351e+00       7.410378781342e+03 
       1.953551081270e-03      -6.016328020282e-01      -2.835236931267e-02      -2.046552484689e+00      -2.282052403744e-01      -1.174767027636e-02      -6.863442591753e+00       9.423854717799e-02      -4.788540800927e+00       7.429180803956e+03 
       1.959181952856e-03      -6.066048717671e-01      -2.858837415173e-02      -2.052935207622e+00      -2.294148383084e-01      -1.188204698474e-02      -6.902868170295e+00       9.525121163763e-02      -4.828227931666e+00       7.448023479364e+03 
       1.964829054739e-03      -6.116173309776e-01      -2.882631610367e-02      -2.059354658268e+00      -2.306227245269e-01      -1.202108059302e-02      -6.942519200021e+00       9.627469820902e-02      -4.868238654903e+00       7.466906851920e+03 
       1.970492433702e-03      -6.166704992561e-01      -2.906621073540e-02      -2.065811044266e+00      -2.318311919574e-01      -1.216384870819e-02      -6.982396935068e+00       9.730911486410e-02      -4.908575543442e+00       7.485830965736e+03 
       1.976172136660e-03      -6.217646987389e-01      -2.930807374000e-02      -2.072304572616e+00      -2.330425735899e-01      -1.230941254681e-02      -7.022502680043e+00       9.835457149148e-02      -4.949241190719e+00       7.504795864672e+03 
       1.981868210666e-03      -6.269002541441e-01      -2.955192093773e-02      -2.078835475232e+00      -2.342592429602e-01      -1.245681673627e-02      -7.062837713998e+00       9.941119075753e-02      -4.990238210972e+00       7.523801592339e+03 
       1.987580702907e-03      -6.320774927803e-01      -2.979776827711e-02      -2.085403958477e+00      -2.354836146386e-01      -1.260508911393e-02      -7.103403340902e+00       1.004790819120e-01      -5.031569239413e+00       7.542848192093e+03 
       1.993309660707e-03      -6.372967445653e-01      -3.004563183595e-02      -2.092010230627e+00      -2.367181447241e-01      -1.275324052423e-02      -7.144200864725e+00       1.015583669823e-01      -5.073236932394e+00       7.561935707035e+03 
       1.999055131526e-03      -6.425583420589e-01      -3.029552782241e-02      -2.098654509543e+00      -2.379653313429e-01      -1.290026461367e-02      -7.185231601574e+00       1.026491673570e-01      -5.115243967584e+00       7.581064180006e+03 
       2.004817162961e-03      -6.478626204694e-01      -3.054747257610e-02      -2.105337015640e+00      -2.392277147197e-01      -1.304513780268e-02      -7.226496867556e+00       1.037516050637e-01      -5.157593044138e+00       7.600233653589e+03 
       2.010595802745e-03      -6.532099174066e-01      -3.080148255726e-02      -2.112057980835e+00      -2.405068939556e-01      -1.318722576222e-02      -7.267997990280e+00       1.048657899909e-01      -5.200286880618e+00       7.619444169855e+03 
       2.016391098749e-03      -6.586005722545e-01      -3.105757432220e-02      -2.118817598712e+00      -2.418014019711e-01      -1.332716193840e-02      -7.309736299271e+00       1.059918441661e-01      -5.243328210284e+00       7.638695769834e+03 
       2.022203098985e-03      -6.640349269229e-01      -3.131576455378e-02      -2.125616113963e+00      -2.431091390606e-01      -1.346584149406e-02      -7.351713157913e+00       1.071299132556e-01      -5.286719786862e+00       7.657988494119e+03 
       2.028031851599e-03      -6.695133260460e-01      -3.157607006966e-02      -2.132453745726e+00      -2.444279679145e-01      -1.360417532085e-02      -7.393929895731e+00       1.082801077869e-01      -5.330464386088e+00       7.677322383011e+03 
       2.033877404878e-03      -6.750361169930e-01      -3.183850782347e-02      -2.139330713142e+00      -2.457557131627e-01      -1.374309022932e-02      -7.436387889527e+00       1.094425606485e-01      -5.374564805888e+00       7.696697476517e+03 
       2.039739807247e-03      -6.806036499068e-01      -3.210309490586e-02      -2.146247235347e+00      -2.470901609129e-01      -1.388352914108e-02      -7.479088491186e+00       1.106173823681e-01      -5.419023866560e+00       7.716113814346e+03 
       2.045619107274e-03      -6.862162777048e-01      -3.236984854567e-02      -2.153203532757e+00      -2.484290582843e-01      -1.402645128289e-02      -7.522033066012e+00       1.118047307506e-01      -5.463844410951e+00       7.735571435905e+03 
       2.051515353662e-03      -6.918743561284e-01      -3.263878611104e-02      -2.160199860290e+00      -2.497701129362e-01      -1.417283238285e-02      -7.565223015083e+00       1.130047284625e-01      -5.509029304647e+00       7.755070380299e+03 
       2.057428595258e-03      -6.975782437369e-01      -3.290992511056e-02      -2.167236425582e+00      -2.511109925916e-01      -1.432366486854e-02      -7.608659715841e+00       1.142174962536e-01      -5.554581436153e+00       7.774610686328e+03 
       2.063358881048e-03      -7.033283019523e-01      -3.318328319436e-02      -2.174313459912e+00      -2.524493321494e-01      -1.447995493372e-02      -7.652344570003e+00       1.154431695677e-01      -5.600503717066e+00       7.794192392485e+03 
       2.069306260160e-03      -7.091248947314e-01      -3.345887814193e-02      -2.181431206696e+00      -2.537840285249e-01      -1.464218814477e-02      -7.696278978013e+00       1.166818934325e-01      -5.646799079621e+00       7.813815537705e+03 
       2.075270781863e-03      -7.149683882022e-01      -3.373672784789e-02      -2.188589886349e+00      -2.551167378069e-01      -1.480971154939e-02      -7.740464353725e+00       1.179338026531e-01      -5.693470473823e+00       7.833480162229e+03 
       2.081252495569e-03      -7.208591513039e-01      -3.401685034759e-02      -2.195789741648e+00      -2.564495017222e-01      -1.498171326231e-02      -7.784902123138e+00       1.191990307570e-01      -5.740520872482e+00       7.853186306227e+03 
       2.087251450832e-03      -7.267975559052e-01      -3.429926382188e-02      -2.203030991733e+00      -2.577843977509e-01      -1.515736686864e-02      -7.829593687970e+00       1.204777119104e-01      -5.787953272119e+00       7.872934009592e+03 
       2.093267697349e-03      -7.327839768286e-01      -3.458398659834e-02      -2.210313905574e+00      -2.591235395576e-01      -1.533583124726e-02      -7.874540509356e+00       1.217699924186e-01      -5.835770693154e+00       7.892723311940e+03 
       2.099301284958e-03      -7.388187918716e-01      -3.487103715243e-02      -2.217638701672e+00      -2.604690774285e-01      -1.551625039245e-02      -7.919744013932e+00       1.230760185868e-01      -5.883976180106e+00       7.912554252606e+03 
       2.105352263645e-03      -7.449023818284e-01      -3.516043410877e-02      -2.225005612580e+00      -2.618231987122e-01      -1.569775323361e-02      -7.965205651971e+00       1.243959245812e-01      -5.932572801785e+00       7.932426870640e+03 
       2.111420683536e-03      -7.510351305247e-01      -3.545219624230e-02      -2.232414893216e+00      -2.631881282652e-01      -1.587945345318e-02      -8.010926898025e+00       1.257298560683e-01      -5.981563651489e+00       7.952341204807e+03 
       2.117506594904e-03      -7.572174248284e-01      -3.574634247955e-02      -2.239866787633e+00      -2.645661289024e-01      -1.606044930254e-02      -8.056909201091e+00       1.270779599920e-01      -6.030951847206e+00       7.972297293584e+03 
       2.123610048165e-03      -7.634496546696e-01      -3.604289189931e-02      -2.247361539887e+00      -2.659594711097e-01      -1.623983608577e-02      -8.103154049138e+00       1.284403820187e-01      -6.080740531708e+00       7.992295175137e+03 
       2.129731093883e-03      -7.697322123839e-01      -3.634186370549e-02      -2.254899392756e+00      -2.673688503519e-01      -1.641735842304e-02      -8.149662928216e+00       1.298172805924e-01      -6.130932867397e+00       8.012334886278e+03 
       2.135869782765e-03      -7.760654923753e-01      -3.664327721411e-02      -2.262480578793e+00      -2.687925905725e-01      -1.659373850782e-02      -8.196437312879e+00       1.312088026572e-01      -6.181532033817e+00       8.032416461942e+03 
       2.142026165665e-03      -7.824498920991e-01      -3.694715189310e-02      -2.270105365694e+00      -2.702287940314e-01      -1.676979011279e-02      -8.243478714094e+00       1.326150817405e-01      -6.232541235125e+00       8.052539936593e+03 
       2.148200293584e-03      -7.888858121387e-01      -3.725350736694e-02      -2.277773997512e+00      -2.716755289921e-01      -1.694634124170e-02      -8.290788642829e+00       1.340362999253e-01      -6.283963700935e+00       8.072705344344e+03 
       2.154392217670e-03      -7.953736562520e-01      -3.756236341799e-02      -2.285486729164e+00      -2.731308293080e-01      -1.712423430111e-02      -8.338368611332e+00       1.354726047944e-01      -6.335802686525e+00       8.092912718956e+03 
       2.160601989219e-03      -8.019138313899e-01      -3.787373998773e-02      -2.293243793204e+00      -2.745926940061e-01      -1.730432627397e-02      -8.386220140792e+00       1.369241420142e-01      -6.388061473042e+00       8.113162093835e+03 
       2.166829659673e-03      -8.085067477164e-01      -3.818765717808e-02      -2.301045457328e+00      -2.760590868644e-01      -1.748748889509e-02      -8.434344780512e+00       1.383910815287e-01      -6.440743367712e+00       8.133453502023e+03 
       2.173075280625e-03      -8.151528186525e-01      -3.850413525271e-02      -2.308891989866e+00      -2.775279359864e-01      -1.767460882827e-02      -8.482744052960e+00       1.398735702820e-01      -6.493851704051e+00       8.153786976204e+03 
       2.179338903813e-03      -8.218524608740e-01      -3.882319463838e-02      -2.316783622097e+00      -2.789971333707e-01      -1.786658784543e-02      -8.531419518298e+00       1.413717909958e-01      -6.547389842082e+00       8.174162548693e+03 
       2.185620581127e-03      -8.286060943380e-01      -3.914485592514e-02      -2.324720621714e+00      -2.804646117085e-01      -1.806431122891e-02      -8.580372736050e+00       1.428858899754e-01      -6.601361168320e+00       8.194580251488e+03 
       2.191920364607e-03      -8.354141416319e-01      -3.946913984153e-02      -2.332703244912e+00      -2.819301520178e-01      -1.826790399903e-02      -8.629605266379e+00       1.444160499424e-01      -6.655769090839e+00       8.215040117467e+03 
       2.198238306440e-03      -8.422770279747e-01      -3.979606725457e-02      -2.340731772799e+00      -2.833954814991e-01      -1.847669065186e-02      -8.679118705226e+00       1.459624165632e-01      -6.710617039202e+00       8.235542180450e+03 
       2.204574458966e-03      -8.491951819018e-01      -4.012565919748e-02      -2.348806436015e+00      -2.848624474609e-01      -1.868994652346e-02      -8.728914612114e+00       1.475251616985e-01      -6.765908469895e+00       8.256086473984e+03 
       2.210928874676e-03      -8.561690353274e-01      -4.045793687228e-02      -2.356927526532e+00      -2.863329294521e-01      -1.890693394636e-02      -8.778994596401e+00       1.491044667922e-01      -6.821646866796e+00       8.276673031280e+03 
       2.217301606210e-03      -8.631990235739e-01      -4.079292165124e-02      -2.365095289681e+00      -2.878088396506e-01      -1.912690209141e-02      -8.829360254027e+00       1.507005030662e-01      -6.877835741398e+00       8.297301885209e+03 
       2.223692706362e-03      -8.702855854004e-01      -4.113063507823e-02      -2.373310016157e+00      -2.892921232571e-01      -1.934908680808e-02      -8.880013193710e+00       1.523134283256e-01      -6.934478633030e+00       8.317973068302e+03 
       2.230102228076e-03      -8.774291630207e-01      -4.147109887013e-02      -2.381571951292e+00      -2.907847588921e-01      -1.957271046296e-02      -8.930955047807e+00       1.539434265699e-01      -6.991579109084e+00       8.338686612746e+03 
       2.236530224452e-03      -8.846302021445e-01      -4.181433491822e-02      -2.389881374281e+00      -2.922887589975e-01      -1.979698177666e-02      -8.982187425675e+00       1.555906798821e-01      -7.049140765240e+00       8.359442550379e+03 
       2.242976748739e-03      -8.918891519932e-01      -4.216036528965e-02      -2.398238565594e+00      -2.938061702425e-01      -2.002109565901e-02      -9.033711983949e+00       1.572553588450e-01      -7.107167225696e+00       8.380240912691e+03 
       2.249441854343e-03      -8.992064652524e-01      -4.250921222534e-02      -2.406643780787e+00      -2.953389212632e-01      -2.024429578136e-02      -9.085530367764e+00       1.589376461804e-01      -7.165662142733e+00       8.401081730743e+03 
       2.255925594821e-03      -9.065825970207e-01      -4.286089809708e-02      -2.415097313108e+00      -2.968868827105e-01      -2.046667179217e-02      -9.137644210754e+00       1.606377373878e-01      -7.224629188520e+00       8.421965034215e+03 
       2.262428023887e-03      -9.140180051292e-01      -4.321544542122e-02      -2.423599430891e+00      -2.984484043753e-01      -2.068893859002e-02      -9.190055205971e+00       1.623557896335e-01      -7.284072057675e+00       8.442890851660e+03 
       2.268949195408e-03      -9.215131509998e-01      -4.357287689353e-02      -2.432150413329e+00      -3.000217724012e-01      -2.091183749137e-02      -9.242765010688e+00       1.640920118336e-01      -7.343994473839e+00       8.463859211225e+03 
       2.275489163406e-03      -9.290684996640e-01      -4.393321539137e-02      -2.440750528755e+00      -3.016052422147e-01      -2.113612269994e-02      -9.295775319235e+00       1.658465732932e-01      -7.404400190045e+00       8.484870140656e+03 
       2.282047982060e-03      -9.366845198195e-01      -4.429648397520e-02      -2.449400070418e+00      -3.031970381523e-01      -2.136256146206e-02      -9.349087813163e+00       1.676196937896e-01      -7.465292988963e+00       8.505923667300e+03 
       2.288625705706e-03      -9.443616838301e-01      -4.466270589006e-02      -2.458099329650e+00      -3.047953530833e-01      -2.159193422356e-02      -9.402704211079e+00       1.694115317669e-01      -7.526676683135e+00       8.527019818101e+03 
       2.295222388834e-03      -9.521004677907e-01      -4.503190456708e-02      -2.466848563286e+00      -3.063983480289e-01      -2.182503478835e-02      -9.456626218172e+00       1.712223063633e-01      -7.588555115215e+00       8.548158619595e+03 
       2.301838086092e-03      -9.599013515185e-01      -4.540410362498e-02      -2.475648075433e+00      -3.080041517772e-01      -2.206267047864e-02      -9.510855540911e+00       1.730521881618e-01      -7.650932158212e+00       8.569340097905e+03 
       2.308472852288e-03      -9.677648186131e-01      -4.577932687163e-02      -2.484498146566e+00      -3.096108604945e-01      -2.230566229675e-02      -9.565393933680e+00       1.749013969395e-01      -7.713811715737e+00       8.590564278743e+03 
       2.315126742383e-03      -9.756913563330e-01      -4.615759829965e-02      -2.493399069292e+00      -3.112167983270e-01      -2.255473799720e-02      -9.620243115086e+00       1.767701269183e-01      -7.777197721099e+00       8.611831187478e+03 
       2.321799811502e-03      -9.836814545151e-01      -4.653894204363e-02      -2.502351136224e+00      -3.128224727430e-01      -2.280972977298e-02      -9.675404852292e+00       1.786585735977e-01      -7.841094128972e+00       8.633140849711e+03 
       2.328492114924e-03      -9.917356062251e-01      -4.692338240575e-02      -2.511354639333e+00      -3.144295154640e-01      -2.307000881485e-02      -9.730880887542e+00       1.805669567548e-01      -7.905504920292e+00       8.654493290956e+03 
       2.335203708091e-03      -9.998543083734e-01      -4.731094388193e-02      -2.520409858450e+00      -3.160395951676e-01      -2.333493145391e-02      -9.786673012277e+00       1.824954584725e-01      -7.970434107281e+00       8.675888536322e+03 
       2.341934646602e-03      -1.008038061766e+00      -4.770165116359e-02      -2.529517111743e+00      -3.176544095514e-01      -2.360384242005e-02      -9.842782981521e+00       1.844442985281e-01      -8.035885733734e+00       8.697326610504e+03 
       2.348684986220e-03      -1.016287371123e+00      -4.809552913929e-02      -2.538676678404e+00      -3.192756856836e-01      -2.387607470064e-02      -9.899212598212e+00       1.864136832822e-01      -8.101863875269e+00       8.718807537783e+03 
       2.355454782863e-03      -1.024602745120e+00      -4.849260289629e-02      -2.547888875961e+00      -3.209051803559e-01      -2.415094939793e-02      -9.955963654431e+00       1.884038331509e-01      -8.168372639592e+00       8.740331342017e+03 
       2.362244092616e-03      -1.032984696421e+00      -4.889289772218e-02      -2.557153996386e+00      -3.225446804418e-01      -2.442777558474e-02      -1.001303795248e+01       1.904149423558e-01      -8.235416166743e+00       8.761898046645e+03 
       2.369052971722e-03      -1.041433741697e+00      -4.929643910649e-02      -2.566472332288e+00      -3.241960032569e-01      -2.470585015884e-02      -1.007043732212e+01       1.924472549520e-01      -8.302998629363e+00       8.783507674678e+03 
       2.375881476588e-03      -1.049950401668e+00      -4.970325274235e-02      -2.575844199916e+00      -3.258609969242e-01      -2.498445769569e-02      -1.012816358931e+01       1.945009658001e-01      -8.371124232955e+00       8.805160248699e+03 
       2.382729663783e-03      -1.058535200887e+00      -5.011336451789e-02      -2.585269905299e+00      -3.275411357554e-01      -2.526303629397e-02      -1.018621858318e+01       1.965762940384e-01      -8.439797214145e+00       8.826855791025e+03 
       2.389597590037e-03      -1.067188666598e+00      -5.052680047128e-02      -2.594749751907e+00      -3.292356823677e-01      -2.554193088119e-02      -1.024460415521e+01       1.986734843608e-01      -8.509021831875e+00       8.848594324461e+03 
       2.396485312248e-03      -1.075911329687e+00      -5.094358682868e-02      -2.604284045128e+00      -3.309431176872e-01      -2.582180709295e-02      -1.030332217033e+01       2.007927424889e-01      -8.578802374726e+00       8.870375871709e+03 
       2.403392887473e-03      -1.084703725175e+00      -5.136375002502e-02      -2.613873113351e+00      -3.326618945693e-01      -2.610334238448e-02      -1.036237448130e+01       2.029343009777e-01      -8.649143164913e+00       8.892200455054e+03 
       2.410320372938e-03      -1.093566392264e+00      -5.178731670570e-02      -2.623517249186e+00      -3.343904381236e-01      -2.638722589987e-02      -1.042176298818e+01       2.050983911045e-01      -8.720048558552e+00       8.914068096357e+03 
       2.417267826031e-03      -1.102499874354e+00      -5.221431372831e-02      -2.633216770159e+00      -3.361271453776e-01      -2.667415861258e-02      -1.048148955588e+01       2.072852441464e-01      -8.791522945937e+00       8.935978817057e+03 
       2.424235304305e-03      -1.111504719094e+00      -5.264476816435e-02      -2.642972004021e+00      -3.378703849354e-01      -2.696485346754e-02      -1.054155610937e+01       2.094950913806e-01      -8.863570751809e+00       8.957932638165e+03 
       2.431222865483e-03      -1.120581478401e+00      -5.307870730094e-02      -2.652783256797e+00      -3.396184966338e-01      -2.726003552458e-02      -1.060196453847e+01       2.117281775009e-01      -8.936196435635e+00       8.979929580261e+03 
       2.438230567448e-03      -1.129730708503e+00      -5.351615864260e-02      -2.662650856238e+00      -3.413697911948e-01      -2.756044210343e-02      -1.066271676751e+01       2.139847210068e-01      -9.009404491884e+00       9.001969663490e+03 
       2.445258468256e-03      -1.138952969975e+00      -5.395714991301e-02      -2.672575119870e+00      -3.431225498887e-01      -2.786682292430e-02      -1.072381473424e+01       2.162649908699e-01      -9.083199450307e+00       9.024052907561e+03 
       2.452306626127e-03      -1.148248827256e+00      -5.440170903577e-02      -2.682556364581e+00      -3.448756099749e-01      -2.817970050419e-02      -1.078526036426e+01       2.185692049507e-01      -9.157585872230e+00       9.046179331418e+03 
       2.459375099449e-03      -1.157618847324e+00      -5.484986407980e-02      -2.692594931537e+00      -3.466299395677e-01      -2.849872560647e-02      -1.084705563238e+01       2.208976328596e-01      -9.232568340106e+00       9.068348952359e+03 
       2.466463946779e-03      -1.167063601131e+00      -5.530164331913e-02      -2.702691136988e+00      -3.483870172911e-01      -2.882334041041e-02      -1.090920248721e+01       2.232505052350e-01      -9.308151468838e+00       9.090561786937e+03 
       2.473573226843e-03      -1.176583664073e+00      -5.575707525214e-02      -2.712845322737e+00      -3.501483475267e-01      -2.915297691102e-02      -1.097170290289e+01       2.256280789096e-01      -9.384339909370e+00       9.112817851222e+03 
       2.480702998535e-03      -1.186179616004e+00      -5.621618860332e-02      -2.723057805674e+00      -3.519154607244e-01      -2.948705679466e-02      -1.103455886638e+01       2.280305960216e-01      -9.461138348978e+00       9.135117160798e+03 
       2.487853320921e-03      -1.195852041290e+00      -5.667901232514e-02      -2.733328914825e+00      -3.536899137167e-01      -2.982499131331e-02      -1.109777236461e+01       2.304583261814e-01      -9.538551511551e+00       9.157459730764e+03 
       2.495024253235e-03      -1.205601528838e+00      -5.714557559988e-02      -2.743659002855e+00      -3.554732900357e-01      -3.016618115749e-02      -1.116134540624e+01       2.329115243051e-01      -9.616584157892e+00       9.179845575722e+03 
       2.502215854882e-03      -1.215428672121e+00      -5.761590784148e-02      -2.754048387293e+00      -3.572672002345e-01      -3.051001632792e-02      -1.122528000377e+01       2.353904593643e-01      -9.695241086008e+00       9.202274709781e+03 
       2.509428185439e-03      -1.225334069237e+00      -5.809003869740e-02      -2.764497433580e+00      -3.590732822107e-01      -3.085587600581e-02      -1.128957820420e+01       2.378953741360e-01      -9.774527131407e+00       9.224747146549e+03 
       2.516661304656e-03      -1.235318322925e+00      -5.856799805047e-02      -2.775006458607e+00      -3.608931992441e-01      -3.120312935807e-02      -1.135424201745e+01       2.404265490919e-01      -9.854447167380e+00       9.247262899132e+03 
       2.523915272452e-03      -1.245382039889e+00      -5.904981599133e-02      -2.785575802898e+00      -3.627278472761e-01      -3.155145969029e-02      -1.141927350332e+01       2.429842410646e-01      -9.935006099633e+00       9.269821980311e+03 
       2.531190148922e-03      -1.255525829749e+00      -5.953552277643e-02      -2.796205833176e+00      -3.645761716915e-01      -3.190134827701e-02      -1.148467473306e+01       2.455687413868e-01      -1.001620885812e+01       9.292424402809e+03 
       2.538485994331e-03      -1.265750306586e+00      -6.002514889061e-02      -2.806896877829e+00      -3.664368004577e-01      -3.225340656078e-02      -1.155044777923e+01       2.481803062521e-01      -1.009806040903e+01       9.315070178913e+03 
       2.545802869121e-03      -1.276056089214e+00      -6.051872505980e-02      -2.817649290161e+00      -3.683083367786e-01      -3.260825648629e-02      -1.161659470032e+01       2.508192161322e-01      -1.018056575719e+01       9.337759320407e+03 
       2.553140833905e-03      -1.286443801245e+00      -6.101628225306e-02      -2.828463423477e+00      -3.701893587936e-01      -3.296653062653e-02      -1.168311761744e+01       2.534857514985e-01      -1.026372994637e+01       9.360491838561e+03 
       2.560499949474e-03      -1.296914071117e+00      -6.151785168449e-02      -2.839339631721e+00      -3.720784192730e-01      -3.332887231022e-02      -1.175001862614e+01       2.561801921837e-01      -1.034755805960e+01       9.383267744136e+03 
       2.567880276792e-03      -1.307467532124e+00      -6.202346481520e-02      -2.850278243281e+00      -3.739740453105e-01      -3.369593575056e-02      -1.181729984625e+01       2.589028307982e-01      -1.043205521947e+01       9.406087047372e+03 
       2.575281876999e-03      -1.318104822466e+00      -6.253315335534e-02      -2.861279648516e+00      -3.758747380123e-01      -3.406838617535e-02      -1.188496339951e+01       2.616539478134e-01      -1.051722658845e+01       9.428949757991e+03 
       2.582704811411e-03      -1.328826585282e+00      -6.304694926606e-02      -2.872344188593e+00      -3.777789721829e-01      -3.444689995845e-02      -1.195301142939e+01       2.644338352010e-01      -1.060307736921e+01       9.451855885189e+03 
       2.590149141522e-03      -1.339633468686e+00      -6.356488476108e-02      -2.883472228955e+00      -3.796852090535e-01      -3.483215942578e-02      -1.202144610555e+01       2.672427983489e-01      -1.068961280484e+01       9.474805437644e+03 
       2.597614929002e-03      -1.350526124834e+00      -6.408699227041e-02      -2.894664123546e+00      -3.815928905720e-01      -3.522444687005e-02      -1.209026957337e+01       2.700811170898e-01      -1.077683817168e+01       9.497798424301e+03 
